,feature,tfidf,mi_value,df_dep,df_nonDep,cpd,ig_value
373,breakdowns,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
374,breakup,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
375,breath,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
376,breathe,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
377,breathing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
378,brief,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
379,bright,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
380,brighten,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
381,brighter,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
382,brindle,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
383,bring,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
384,brings,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
385,broke,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
386,broken,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
387,brother,0.0,0.010713043329591993,3,4,0.14285714285714285,0.015455654484429981
388,brothers,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
389,brought,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
390,brunch,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
391,brushes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
392,brushing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
393,brutal,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
394,btw,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
395,bubble,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
396,bubbly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
397,buddy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
398,bugs,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
399,build,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
400,buildabear,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
401,building,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
402,bullet,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
403,bullied,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
404,bullshit,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
405,bullying,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
406,bumped,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
407,bumping,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
408,bunch,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
409,burden,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
410,burn,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
411,burning,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
412,burns,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
413,burnt,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
414,burst,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
415,bursting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
416,bus,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
417,bushfires,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
418,buspar,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
419,busy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
420,butchered,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
421,butyou,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
422,buy,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
423,buys,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
424,bye,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
425,cake,0.0,0.006440377805464893,0,4,1.0,0.009291501121394652
426,calendar,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
427,calf,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
428,calfs,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
429,call,0.0,0.014673558930562297,9,1,0.8,0.021169470701313697
430,called,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
431,calls,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
432,calm,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
433,came,0.0,0.016620154418247594,6,5,0.09090909090909091,0.023977814358014493
434,cancel,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
435,cancelled,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
436,cancelling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
437,candidly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
438,candy,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
439,cannabis,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
440,cannot,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
441,cant,0.0,0.03269872507247686,18,4,0.6363636363636364,0.04717428850545313
442,cap,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
443,capable,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
444,capital,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
445,capitalistic,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
446,captured,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
447,car,0.0,0.013935746342606649,3,6,0.3333333333333333,0.02010503213956405
448,care,0.0,0.011853685370655224,6,2,0.5,0.017101253100502256
449,cared,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
450,career,0.0,0.006247034688436352,1,3,0.5,0.009012565965267672
451,cares,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
452,caring,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
453,carrot,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
454,cartoons,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
455,carved,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
456,case,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
457,casual,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
458,cat,0.0,0.009109611790765929,3,3,0.0,0.013142391754961014
459,catatonic,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
460,categories,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
461,cats,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
462,caught,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
463,caused,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
464,causing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
465,cbt,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
466,celebrate,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
467,celebrated,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
468,cell,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
469,cells,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
470,ceremony,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
471,certain,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
472,certified,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
473,chair,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
474,challenges,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
475,challenging,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
476,chance,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
477,change,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
478,changed,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
479,changes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
480,changing,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
481,character,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
482,characters,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
483,charade,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
484,charger,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
485,chat,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
486,chatting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
487,check,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
488,checked,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
489,checking,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
490,checkup,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
491,cheek,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
492,cheeks,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
493,cheered,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
494,cheers,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
495,cheery,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
496,cheeto,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
497,chemical,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
498,chemistry,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
499,chest,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
500,chew,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
501,chickened,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
502,chihuahuas,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
503,child,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
504,childbirth,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
505,childhood,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
506,children,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
507,childrens,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
508,chill,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
509,chilled,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
510,chips,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
511,choirband,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
512,choked,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
513,choose,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
514,choosing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
515,chore,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
516,chosen,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
517,christmas,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
518,chronic,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
519,cinema,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
520,circumstances,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
521,cities,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
522,city,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
523,clarity,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
524,class,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
525,classes,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
526,classmate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
527,classroom,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
528,clean,0.0,0.014888995558983466,7,3,0.4,0.021480280056762724
529,cleaning,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
530,clear,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
531,clearly,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
532,clenching,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
533,cliche,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
534,client,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
535,clinical,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
536,clip,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
537,clipboard,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
538,clonazepam,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
539,close,0.0,0.014595226183017115,10,0,1.0,0.021056460434890623
540,closed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
541,closer,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
542,closest,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
543,clothes,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
544,clothing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
545,cloud,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
546,clunky,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
547,coach,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
548,coaches,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
549,coasters,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
550,coffee,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
551,coke,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
552,cold,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
553,colitis,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
554,collapse,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
555,college,0.0,0.012146203799609845,4,4,0.0,0.017523267987323288
556,combo,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
557,come,0.0,0.018062051483395403,7,5,0.16666666666666666,0.026058032103374984
558,comes,0.0,0.011639208768652973,8,0,1.0,0.01679182877040608
559,comfortable,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
560,comfortably,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
561,comforting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
562,comfy,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
563,coming,0.0,0.01199018674113236,5,3,0.25,0.017298182950763685
564,comment,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
565,comments,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
566,commentsthreads,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
567,commit,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
568,committed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
569,common,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
570,communicate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
571,communicated,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
572,communicating,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
573,communication,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
574,community,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
575,commute,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
576,comp,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
577,companion,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
578,company,0.0,0.009109611790765929,3,3,0.0,0.013142391754961014
579,compare,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
580,compared,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
581,complaining,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
582,complete,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
583,completed,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
584,completely,0.0,0.025132207033607572,15,2,0.7647058823529411,0.0362581104539792
585,completion,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
586,complex,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
587,complies,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
588,comprehend,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
589,comprehendible,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
590,comprehensive,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
591,computer,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
592,concentrate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
593,concentration,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
594,concerns,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
595,condition,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
596,conditions,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
597,confidence,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
598,confident,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
599,conflicted,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
600,confronted,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
601,confused,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
602,confusion,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
603,congratulated,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
604,connection,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
605,conquering,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
606,consent,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
607,consider,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
608,considerable,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
609,considered,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
610,considering,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
611,consistently,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
612,consoling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
613,constant,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
614,constantly,0.0,0.014673558930562297,9,1,0.8,0.021169470701313697
615,consume,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
616,contact,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
617,contacting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
618,contagious,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
619,contain,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
620,content,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
621,contentness,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
622,continuation,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
623,continue,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
624,continued,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
625,continues,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
626,contributes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
627,control,0.0,0.010168238507650454,7,0,1.0,0.014669667269562425
628,convention,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
629,conversation,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
630,conversations,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
631,convinced,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
632,convincing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
633,cook,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
634,cookbook,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
635,cookie,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
636,cookies,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
637,cool,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
638,cope,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
639,coping,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
640,core,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
641,corner,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
642,coronavirus,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
643,correlated,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
644,cost,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
645,cosy,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
646,coteacher,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
647,couch,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
648,could,0.0,0.05850243668739469,26,13,0.3333333333333333,0.0844011752888244
649,couldnt,0.0,0.01477148074788404,8,2,0.6,0.021310742021558804
650,couldt,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
651,couldve,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
652,counseling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
653,count,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
654,counter,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
655,countless,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
656,countries,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
657,country,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
658,counts,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
659,couple,0.0,0.025132207033607572,15,2,0.7647058823529411,0.0362581104539792
