,feature,tfidf,mi_value,df_dep,df_nonDep,cpd,ig_value
372,bottle,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
373,bottom,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
374,bought,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
375,bounce,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
376,boundaries,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
377,boundary,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
378,bout,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
379,bowels,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
380,bowl,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
381,boy,0.0,0.006440377805464893,0,4,1.0,0.009291501121394652
382,boyfriend,0.0,0.015026108074736599,6,4,0.2,0.021678091603283933
383,boyfriends,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
384,bpd,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
385,brace,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
386,braces,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
387,brackets,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
388,brady,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
389,brag,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
390,brain,0.0,0.013202791058922381,8,1,0.7777777777777778,0.019047601186599206
391,brave,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
392,break,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
393,breakdown,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
394,breakdowns,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
395,breakup,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
396,breath,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
397,breathe,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
398,breathing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
399,brief,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
400,bright,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
401,brighten,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
402,brighter,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
403,brindle,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
404,bring,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
405,brings,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
406,broke,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
407,broken,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
408,brother,0.0,0.010713043329591993,3,4,0.14285714285714285,0.015455654484429981
409,brothers,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
410,brought,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
411,brunch,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
412,brushes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
413,brushing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
414,brutal,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
415,btw,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
416,bubble,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
417,bubbly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
418,buddy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
419,bugs,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
420,build,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
421,buildabear,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
422,building,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
423,bullet,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
424,bullied,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
425,bullshit,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
426,bullying,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
427,bumped,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
428,bumping,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
429,bunch,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
430,burden,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
431,burn,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
432,burning,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
433,burns,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
434,burnt,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
435,burst,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
436,bursting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
437,bus,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
438,bushfires,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
439,buspar,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
440,busy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
441,but,0.0,0.30737558277289634,142,43,0.5351351351351351,0.44344922895681305
442,butchered,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
443,butyou,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
444,buy,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
445,buys,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
446,by,0.0,0.04633696264003703,25,6,0.6129032258064516,0.0668501062106387
447,bye,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
448,cake,0.0,0.006440377805464893,0,4,1.0,0.009291501121394652
449,calendar,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
450,calf,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
451,calfs,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
452,call,0.0,0.014673558930562297,9,1,0.8,0.021169470701313697
453,called,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
454,calls,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
455,calm,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
456,came,0.0,0.016620154418247594,6,5,0.09090909090909091,0.023977814358014493
457,can,0.0,0.13906356160465652,73,16,0.6404494382022472,0.2006263106953946
458,cancel,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
459,cancelled,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
460,cancelling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
461,candidly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
462,candy,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
463,cannabis,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
464,cannot,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
465,cant,0.0,0.03269872507247686,18,4,0.6363636363636364,0.04717428850545313
466,cap,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
467,capable,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
468,capital,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
469,capitalistic,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
470,captured,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
471,car,0.0,0.013935746342606649,3,6,0.3333333333333333,0.02010503213956405
472,care,0.0,0.011853685370655224,6,2,0.5,0.017101253100502256
473,cared,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
474,career,0.0,0.006247034688436352,1,3,0.5,0.009012565965267672
475,cares,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
476,caring,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
477,carrot,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
478,cartoons,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
479,carved,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
480,case,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
481,casual,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
482,cat,0.0,0.009109611790765929,3,3,0.0,0.013142391754961014
483,catatonic,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
484,categories,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
485,cats,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
486,caught,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
487,caused,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
488,causing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
489,cbt,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
490,celebrate,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
491,celebrated,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
492,cell,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
493,cells,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
494,ceremony,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
495,certain,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
496,certified,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
497,chair,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
498,challenges,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
499,challenging,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
500,chance,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
501,change,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
502,changed,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
503,changes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
504,changing,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
505,character,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
506,characters,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
507,charade,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
508,charger,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
509,chat,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
510,chatting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
511,check,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
512,checked,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
513,checking,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
514,checkup,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
515,cheek,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
516,cheeks,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
517,cheered,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
518,cheers,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
519,cheery,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
520,cheeto,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
521,chemical,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
522,chemistry,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
523,chest,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
524,chew,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
525,chickened,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
526,chihuahuas,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
527,child,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
528,childbirth,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
529,childhood,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
530,children,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
531,childrens,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
532,chill,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
533,chilled,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
534,chips,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
535,choirband,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
536,choked,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
537,choose,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
538,choosing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
539,chore,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
540,chosen,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
541,christmas,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
542,chronic,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
543,cinema,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
544,circumstances,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
545,cities,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
546,city,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
547,clarity,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
548,class,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
549,classes,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
550,classmate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
551,classroom,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
552,clean,0.0,0.014888995558983466,7,3,0.4,0.021480280056762724
553,cleaning,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
554,clear,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
555,clearly,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
556,clenching,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
557,cliche,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
558,client,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
559,clinical,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
560,clip,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
561,clipboard,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
562,clonazepam,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
563,close,0.0,0.014595226183017115,10,0,1.0,0.021056460434890623
564,closed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
565,closer,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
566,closest,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
567,clothes,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
568,clothing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
569,cloud,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
570,clunky,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
571,coach,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
572,coaches,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
573,coasters,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
574,coffee,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
575,coke,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
576,cold,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
577,colitis,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
578,collapse,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
579,college,0.0,0.012146203799609845,4,4,0.0,0.017523267987323288
580,combo,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
581,come,0.0,0.018062051483395403,7,5,0.16666666666666666,0.026058032103374984
582,comes,0.0,0.011639208768652973,8,0,1.0,0.01679182877040608
583,comfortable,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
584,comfortably,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
585,comforting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
586,comfy,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
587,coming,0.0,0.01199018674113236,5,3,0.25,0.017298182950763685
588,comment,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
589,comments,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
590,commentsthreads,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
591,commit,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
592,committed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
593,common,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
594,communicate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
595,communicated,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
596,communicating,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
597,communication,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
598,community,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
599,commute,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
600,comp,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
601,companion,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
602,company,0.0,0.009109611790765929,3,3,0.0,0.013142391754961014
603,compare,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
604,compared,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
605,complaining,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
606,complete,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
607,completed,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
608,completely,0.0,0.025132207033607572,15,2,0.7647058823529411,0.0362581104539792
609,completion,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
610,complex,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
611,complies,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
612,comprehend,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
613,comprehendible,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
614,comprehensive,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
615,computer,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
616,concentrate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
617,concentration,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
618,concerns,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
619,condition,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
620,conditions,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
621,confidence,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
622,confident,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
623,conflicted,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
624,confronted,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
625,confused,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
626,confusion,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
627,congratulated,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
628,connection,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
629,conquering,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
630,consent,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
631,consider,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
632,considerable,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
633,considered,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
634,considering,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
635,consistently,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
636,consoling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
637,constant,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
638,constantly,0.0,0.014673558930562297,9,1,0.8,0.021169470701313697
639,consume,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
640,contact,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
641,contacting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
642,contagious,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
643,contain,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
644,content,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
645,contentness,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
646,continuation,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
647,continue,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
648,continued,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
649,continues,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
650,contributes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
651,control,0.0,0.010168238507650454,7,0,1.0,0.014669667269562425
652,convention,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
653,conversation,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
654,conversations,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
655,convinced,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
656,convincing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
657,cook,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
